File_Path,File_Name,Artist,Source,Label,Group_ID,Artist_Group,Text_Prompt
data\REAL\art_5400\Diego_Velazquez_120.jpg,Diego_Velazquez_120.jpg,Diego Velazquez,REAL,0,Diego_Velazquez_120,nan,"Diego Velazquez, Art, Two men at table, dark brown and amber, use of fabric, studyplace, sharp focus, decorative vessels, working-class empathy, sense of quiet contemplation, miscellaneous academia, abrasive authenticity, looking at bottles, man and two children, dark yellow, painting and writing tools, glazed earthenware, use of light and shadow, dark white and dark orange, Spanish school, vanitas painting, photographic source"
data\DALL-E/art\Pierre-Auguste_Renoir_134.jpg,Pierre-Auguste_Renoir_134.jpg,,DALL-E,1,Pierre-Auguste_Renoir_134,Pierre-Auguste Renoir,"Pierre-Auguste Renoir, Art, River and trees, light bronze and emerald, late Impressionism, blurred imagery, vignettes of Paris, light gray and indigo, oshare kei, figuration libre, light green and dark gray, play of light, sparse, colorful brushwork, green grassy landscape, light bronze and gray, exuberant, sfumato, summertime, light bronze and green, mist, 1860–1969."
data\StarryAI/art\Paul_Klee_182.png,Paul_Klee_182.png,,StarryAI,1,Paul_Klee_182,Paul Klee,"Paul Klee, Art, Drawing of birds in vase, childlike abstraction, mysterious figures, light amber and blue, etchings, large canvas, cosmic jester, painting of flowers, dreamlike creatures, dark beige and blue, Igbo art, flowers and various objects in a vase, sardonic, satirical etchings, abstraction-création, light red and blue, mystical creatures, undulating lines, anthropomorphic animals, lone vase with birds"
data\Dreamstudio/art\Andrei_Rublev_3.jpg,Andrei_Rublev_3.jpg,,DreamStudio,1,Andrei_Rublev_3,Andrei Rublev,"Andrei Rublev, Art, Jesus, dark yellow, dark beige, emotive gestures, gentle expressions, dignified poses, risen Christ, sword, elegant, light brown, red, old painting, holding cane, distinctive noses, slumped/draped, 15th century, layered gestures, light yellow, black, Soviet nonconformist art, dark beige, yellow, Pre-Raphaelite"
data\DALL-E/art\Titian_69.jpg,Titian_69.jpg,,DALL-E,1,Titian_69,Titian,"Titian, Art, Self-portrait, man in armor with sword and helmet, dark silver, light black, dark gray, dark crimson, sfumato, meticulous portraiture, contrast of light and dark, use of light and shadow, oil portraiture, grandiose portraits, iconic works of art history, transavanguardia, nostalgiacore, die brücke, biedermeier"
data\REAL\art_5400\Edgar_Degas_672.jpg,Edgar_Degas_672.jpg,Edgar Degas,REAL,0,Edgar_Degas_672,nan,"Edgar Degas, Art, Two people sitting at a table, absinthe culture, impressionist influences, light maroon and white, dark white and light crimson, 1860-1969, ultrafine detail, vignettes of Paris, dignified poses, portraiture, restaurant setting, 19th century French academy, lively and energetic, working-class empathy."
data\REAL\art_5400\Titian_34.jpg,Titian_34.jpg,Titian,REAL,0,Titian_34,nan,"Titian, Art, Nativity painting, two people in field, early renaissance, rustic materiality, raw materialism, adoration painting, people near sheep, Madonna and child, slumped/draped, 15th century, Utrecht oil painting, Christmas 1835, iconographic motifs, intricate use of hatching, rustic naturalism, 1000-1400 CE, gold and blue, pensive stillness, appropriated images, Saint John and his little one, 1820, fragmented figuration, rusticcore, gold and azure, xmaspunk."
data\StarryAI/art\Francisco_Goya_86.png,Francisco_Goya_86.png,,StarryAI,1,Francisco_Goya_86,Francisco Goya,"Francisco Goya, Art, Black and white print, bull, kicked, working-class empathy, light bronze, bronze, etchings, poignant, old engraving, man chasing bull, dark chiaroscuro, figurative paintings, contemporary Latin American art, impressive panoramas, gentle expressions, dark brown and white, 1918–1939 interwar, two men riding bull, American prints 1880–1950, brooding mood, capturing moments, lith printing, fighting with bull, etching/engraving, realistic chiaroscuro, minimalist figuration, dark white, dark bronze, hispanicore, typologies."
data\DALL-E/art\Hieronymus_Bosch_101.jpg,Hieronymus_Bosch_101.jpg,,DALL-E,1,Hieronymus_Bosch_101,Hieronymus Bosch,"Hieronymus Bosch, Art, Christ on the cross paintings, Renaissance, Subdued Expressionism, orange and green, multi-panel compositions, Jesus at the cross, Early Renaissance, Asymmetric balance, Hard-edged painting, captivating scenes, Black paintings, Iconoclastic scene, Person with raised hand over cross, Northern Renaissance, Mechanical Realism, Precarious balance, light green and orange, Altarpiece, Dansaekhwa"
data\StarryAI/art\Rene_Magritte_3.png,Rene_Magritte_3.png,,StarryAI,1,Rene_Magritte_3,Rene Magritte,"Rene Magritte, Art, Man with umbrella holding a walking stick, Viennese secession, light red and black, large-scale portraits, poster art, realist detail, 1860–1969, oil portraitures, French menswear, menswear in early 1900's poster, depictions of inclement weather, full body, socialist realism, personage assis, soviet propaganda, masculine, reprint, elegantly formal."
data\REAL\art_5400\Andy_Warhol_116.jpg,Andy_Warhol_116.jpg,Andy Warhol,REAL,0,Andy_Warhol_116,nan,"Andy Warhol, Art, Absolut vodka poster, Sweden, vibrant neon colors, spray paint, violet and black, freestyle painting, Japanese woodblock print influence, sleek metallic finish, neon pop, dark silver, brightly colored graffiti-esque, neon realism, light magenta and dark bronze, intense colors, pop art silkscreening, light bronze and magenta, expressive line-work, 21st century, sgrafitto"
data\REAL\art_5400\Rene_Magritte_142.jpg,Rene_Magritte_142.jpg,Rene Magritte,REAL,0,Rene_Magritte_142,nan,"Rene Magritte, Art, Man in top hat, 1900-1917, McDonaldpunk, action paintings, grotesque satire, dramatic lighting, suit and hat flying over city, light red and dark black, mannerism, 1860-1969, ritualistic masks, bulbous, naturalistic poses, hellish background, cryptid academia, light crimson and gold, neo-dada, grainy noir, modern impressionism, Sydney the Nymph, 1917, illusionism, dark chiaroscuro lighting, energetic gestures, bulbous."
data\Midjourney/art\Paul_Klee_150.jpg,Paul_Klee_150.jpg,,Midjourney,1,Paul_Klee_150,Paul Klee,"Paul Klee, Art, Face, red eyes, blue eyes, early medieval art, contemplative scenes, bamileke art, frayed, outsider art, dark crimson, yellow, serene faces, juxtaposed imagery, black painting, head, eye, light crimson, light brown, distinct facial features, abstract, old adobe print, chiaroscuro portraitures, satirical caricatures, dark brown, crimson, igbo (ibo) art, surrealistic masterpieces, byzantine art"
data\Midjourney/art\Pablo_Picasso_306.jpg,Pablo_Picasso_306.jpg,,Midjourney,1,Pablo_Picasso_306,Pablo Picasso,"Pablo Picasso, Art, Man playing guitar, Vienna Secession, Cosmic Jester, 1918-1939 interwar, striped painting, textured shading, 15th Century, elaborate costumes, masked person holding guitar, chiaroscuro portraitures, clowncore, excessivism, light emerald and red, 16th Century, detailed depiction, fanciful costume design, illusory wallpaper portraits, grotesque"
data\REAL\art_5400\Albrecht_Durer_123.jpg,Albrecht_Durer_123.jpg,Albrecht Durer,REAL,0,Albrecht_Durer_123,nan,Albrecht_Durer_123
data\Dreamstudio/art\Edgar_Degas_270.jpg,Edgar_Degas_270.jpg,,DreamStudio,1,Edgar_Degas_270,Edgar Degas,"Edgar Degas, Art, Valley, creek, muted colours, all-over composition, light magenta, light bronze, brushstrokes, pre-raphaelite-inspired, gestural strokes, gestural paint handling, brunaille underpainting, expressionistic color fields, viennese secession, delicate washes, aerial view, whistlerian, Suffolk coast views, waterfall, cliff, panorama, earthworks, watercolor, pastel-colored landscapes, die brücke, saturated pigment pools."
data\REAL\art_5400\Edgar_Degas_630.jpg,Edgar_Degas_630.jpg,Edgar Degas,REAL,0,Edgar_Degas_630,nan,"Edgar Degas, Art, Portrait of a woman sitting on a chair with towel, washing herself in a bathroom and old man washing himself, in kitchen setting, 1895, impressionist colorism, light maroon, light green, light magenta, light indigo, light purple, light violet, light crimson, gray, soggy ambiance, haunting figuratives and figuratism, flowing draperies, elaborate tapestries, dramatic poses, soft crosshatchings, chiaroscuro, detailed drapery, body extensions, chalk medium."
data\Midjourney/art\Andy_Warhol_81.jpg,Andy_Warhol_81.jpg,,Midjourney,1,Andy_Warhol_81,Andy Warhol,"Andy Warhol, Art, Old master paintings inspiration, pink and bronze color palette, pensive poses, captivating gaze, official art, image of a man with finger on chin, light magenta and dark bronze, neo-pop sensibility, broad brushstrokes, album covers, broad and gestural, large-scale portraits, grainy film aesthetic, bold gestural strokes, photographic style, man posing, pop art sensibilities, lithograph, close-up, dark gray and amber, dignified poses."
data\DALL-E/art\Vincent_van_Gogh_194.jpg,Vincent_van_Gogh_194.jpg,,DALL-E,1,Vincent_van_Gogh_194,Vincent van Gogh,"Vincent van Gogh, Art, Pair of shoes, leather boots, nostalgic post-impressionism, punctured canvases, luminous reflections, rusty debris, #vfxfriday, detailed impressionism, sovietwave, old shoes on the floor, dark sky-blue and bronze, oil portraitures, watercolors, necropunk, restrained impressionism, socialist realism, two pairs of shoes, shoes and lace on blue background, dark brown and orange, chromepunk, impressionistic portraits, frogcore."
data\StarryAI/art\Frida_Kahlo_87.png,Frida_Kahlo_87.png,,StarryAI,1,Frida_Kahlo_87,Frida Kahlo,"Frida Kahlo, Art, Sunflower painting, other vibrant flowers, brightly colored hummingbirds, birds-eye-view, vintage Americana, colorful realism, dark azure and amber hues, realistic figurative painting, American romanticism, transcendent Qajar art, mandala design, daisies and butterflies, ultrafine detailed realism, dark palette, realistic watercolor."
data\DALL-E/art\Leonardo_da_Vinci_121.jpg,Leonardo_da_Vinci_121.jpg,,DALL-E,1,Leonardo_da_Vinci_121,Leonardo da Vinci,"Leonardo da Vinci, Art, Mona Lisa, appropriation art, revived historic art forms, precisionist art, mythical portraiture, woman with moustache, black robe, golden ratio, historical reproductions, creative commons attribution, dark sky-blue, light red, princesscore, dark green, beige, imposing monumentality, whistlerian, die brücke, low resolution, Phoenician art"
data\REAL\art_5400\Andy_Warhol_105.jpg,Andy_Warhol_105.jpg,Andy Warhol,REAL,0,Andy_Warhol_105,nan,"Andy Warhol, Art, Hypermodernism, painted truck, red background, silkscreen, realistic color schemes, abstract art, dark crimson, spray painted realism, horror freight truck, pop art silkscreening, dark crimson, light blue, infrared, truck on blue background, meticulous realism, heavy lines, cardboard"
data\REAL\art_5400\Edgar_Degas_454.jpg,Edgar_Degas_454.jpg,Edgar Degas,REAL,0,Edgar_Degas_454,nan,"Edgar Degas, Art, Painting of a woman resting on table, exaggerated poses, dark cyan, light brown, post-impressionist coloration, museum gallery dioramas, hatching, figure with arms behind head, working-class empathy, somber mood, highly staged scenes, absinthe culture, oil painting of woman napping with umbrella, grotesque caricatures, melting pots, 1000–1400 CE, solarization, dark brown, blue, Pont-Aven school, two people laying down and resting, mannerism, dignified poses, childlike, uniformly staged images."
data\StarryAI/art\Eugene_Delacroix_11.png,Eugene_Delacroix_11.png,,StarryAI,1,Eugene_Delacroix_11,Eugene Delacroix,"Eugene Delacroix, Art, Woman resting on chair, androgynous, museum purchase, print, unprimed canvas, woman lying on couch, saturated palette, barroco, handsome, haunting figuratism, firecore, salon kei, woman on chess board surrounded by flowers, large brushstrokes/loose brushwork, dark crimson and emerald, luxurious drapery, oriental ism, flowing draperies"
data\REAL\art_5400\Andrei_Rublev_39.jpg,Andrei_Rublev_39.jpg,Andrei Rublev,REAL,0,Andrei_Rublev_39,nan,"Andrei Rublev, Art, Red metal plaque, gold images, monotype/monoprint, spiritual figures, minimalist figuration, stenciled iconography, goldtoned panel, dark red, monochromatic contemplation, frame of gold scrolls, pictorialist, commission for, confessional, gold frame, saint statue, light maroon, mystical portraits."
data\REAL\art_5400\Sandro_Botticelli_138.jpg,Sandro_Botticelli_138.jpg,Sandro Botticelli,REAL,0,Sandro_Botticelli_138,nan,"Sandro Botticelli, Art, Saint in green robes, holding flag, naturalistic style, black and white mastery, fresco painting, working-class empathy, pastoral landscape, black painting, forced perspective drawing, lord carrying cross, blown-off-roof perspective, spiritual landscape, trompe-l'oeil illusionistic detail, altarpiece, depiction of saint standing in field, green academia, Mexican muralism, fluid gestures, man flying in sky, patience of a saint, sharp attention to detail, dignified poses, layered gestures, meticulous detail."
data\Midjourney/art\Raphael_10.jpg,Raphael_10.jpg,,Midjourney,1,Raphael_10,Raphael,"Raphael, Art, Ascension of Jesus, playful and colorful depictions, high-contrast shading, 500–1000 CE, light silver and dark green, naturalistic shadows, coloristic intensity, joyful celebration of nature, light green and black, baroque exaggeration, bold chromaticity, dark green and gray, lively and energetic, naturalistic poses, green and gray, installation-based, Italian landscapes, lively tableaus, appropriated images."
data\REAL\art_5400\Frida_Kahlo_70.jpg,Frida_Kahlo_70.jpg,Frida Kahlo,REAL,0,Frida_Kahlo_70,nan,"Frida Kahlo, Art, Woman in black dress, sitting on chair, hand-painted details, dark gold, azure, old painting, woman with cigarette, exquisite clothing detail, dark black, azure, upholstered chair, trompe-l'oeil illusionistic detail, indigo, black, traditional Mexican style, close up, 1860-1969, classical elegance, meticulous detail, woman with cigarette, exquisite clothing detail."
